timestamp,date,hour,month,day_of_week,is_weekday,it_load_kw,cooling_power_kw,overhead_power_kw,total_facility_power_kw,pue,outside_temp_c,server_inlet_temp_c,humidity_pct,water_usage_litres,is_anomaly,wue,dcie_pct
2024-11-07 00:00:00,2024-11-07,0,11,Thursday,1,944.06,344.17,55.18,1343.4,1.423,-1.65,19.61,48.23,273.05,0,0.2892,70.27
2024-11-07 01:00:00,2024-11-07,1,11,Thursday,1,854.9,317.66,66.25,1238.82,1.4491,-0.63,18.18,45.85,259.25,0,0.3033,69.01
2024-11-07 02:00:00,2024-11-07,2,11,Thursday,1,871.03,350.83,58.96,1280.82,1.4705,1.32,18.68,41.7,270.12,0,0.3101,68.0
2024-11-07 03:00:00,2024-11-07,3,11,Thursday,1,869.7,295.33,57.44,1222.46,1.4056,-1.57,19.13,43.36,261.88,0,0.3011,71.14
2024-11-07 04:00:00,2024-11-07,4,11,Thursday,1,868.08,275.79,62.69,1206.56,1.3899,-1.53,19.33,41.28,194.3,0,0.2238,71.95
2024-11-07 05:00:00,2024-11-07,5,11,Thursday,1,899.36,371.85,57.03,1328.25,1.4769,1.94,19.13,45.32,295.1,0,0.3281,67.71
2024-11-07 06:00:00,2024-11-07,6,11,Thursday,1,909.16,309.28,59.92,1278.37,1.4061,-0.28,20.36,46.0,262.46,0,0.2887,71.12
2024-11-07 07:00:00,2024-11-07,7,11,Thursday,1,871.54,304.34,69.07,1244.95,1.4284,1.95,17.95,38.84,246.32,0,0.2826,70.01
2024-11-07 08:00:00,2024-11-07,8,11,Thursday,1,943.62,378.54,68.93,1391.09,1.4742,6.51,19.87,40.78,336.56,0,0.3567,67.83
2024-11-07 09:00:00,2024-11-07,9,11,Thursday,1,1018.95,379.37,57.96,1456.29,1.4292,5.3,21.63,34.84,327.66,0,0.3216,69.97
2024-11-07 10:00:00,2024-11-07,10,11,Thursday,1,977.86,384.16,59.09,1421.11,1.4533,3.92,20.21,38.93,339.06,0,0.3467,68.81
2024-11-07 11:00:00,2024-11-07,11,11,Thursday,1,1032.63,380.18,56.9,1469.72,1.4233,3.86,20.47,40.54,302.52,0,0.293,70.26
2024-11-07 12:00:00,2024-11-07,12,11,Thursday,1,913.35,370.78,50.37,1334.5,1.4611,7.11,20.83,33.2,345.14,0,0.3779,68.44
2024-11-07 13:00:00,2024-11-07,13,11,Thursday,1,986.58,437.64,65.18,1489.4,1.5097,9.12,22.96,46.84,370.07,0,0.3751,66.24
2024-11-07 14:00:00,2024-11-07,14,11,Thursday,1,1038.28,444.65,72.11,1555.03,1.4977,8.6,21.82,48.39,441.52,0,0.4252,66.77
2024-11-07 15:00:00,2024-11-07,15,11,Thursday,1,970.12,385.99,57.78,1413.89,1.4574,5.77,20.84,56.39,323.56,0,0.3335,68.62
2024-11-07 16:00:00,2024-11-07,16,11,Thursday,1,973.95,412.52,55.92,1442.39,1.481,8.53,21.09,46.84,369.78,0,0.3797,67.52
2024-11-07 17:00:00,2024-11-07,17,11,Thursday,1,989.58,371.35,58.64,1419.57,1.4345,3.09,19.05,40.53,288.27,0,0.2913,69.71
2024-11-07 18:00:00,2024-11-07,18,11,Thursday,1,963.95,342.62,60.43,1367.0,1.4181,1.73,21.15,44.8,267.51,0,0.2775,70.52
2024-11-07 19:00:00,2024-11-07,19,11,Thursday,1,871.36,269.57,54.32,1195.25,1.3717,-4.42,15.48,47.03,155.11,0,0.178,72.9
2024-11-07 20:00:00,2024-11-07,20,11,Thursday,1,870.58,303.44,57.71,1231.73,1.4148,-1.39,19.39,46.66,220.43,0,0.2532,70.68
2024-11-07 21:00:00,2024-11-07,21,11,Thursday,1,861.9,300.57,65.07,1227.53,1.4242,0.18,20.17,39.71,232.55,0,0.2698,70.21
2024-11-07 22:00:00,2024-11-07,22,11,Thursday,1,917.58,336.01,60.64,1314.23,1.4323,0.81,21.03,51.73,297.41,0,0.3241,69.82
2024-11-07 23:00:00,2024-11-07,23,11,Thursday,1,894.55,260.52,66.35,1221.42,1.3654,-4.48,17.39,48.3,210.25,0,0.235,73.24
2024-11-08 00:00:00,2024-11-08,0,11,Friday,1,888.24,282.28,61.82,1232.34,1.3874,-2.07,19.06,50.05,225.92,0,0.2543,72.08
2024-11-08 01:00:00,2024-11-08,1,11,Friday,1,904.98,296.24,54.56,1255.78,1.3876,-0.73,18.07,50.64,201.53,0,0.2227,72.07
2024-11-08 02:00:00,2024-11-08,2,11,Friday,1,872.79,275.79,57.12,1205.7,1.3814,-2.3,17.84,49.07,210.03,0,0.2406,72.39
2024-11-08 03:00:00,2024-11-08,3,11,Friday,1,857.49,277.13,61.24,1195.86,1.3946,-6.09,19.7,47.86,202.26,0,0.2359,71.71
2024-11-08 04:00:00,2024-11-08,4,11,Friday,1,862.64,316.48,54.39,1233.5,1.4299,0.0,19.42,47.27,230.48,0,0.2672,69.93
2024-11-08 05:00:00,2024-11-08,5,11,Friday,1,880.77,304.64,53.74,1239.15,1.4069,2.24,19.37,45.85,232.82,0,0.2643,71.08
2024-11-08 06:00:00,2024-11-08,6,11,Friday,1,848.94,306.8,54.04,1209.78,1.425,0.11,20.01,43.9,245.12,0,0.2887,70.18
2024-11-08 07:00:00,2024-11-08,7,11,Friday,1,865.71,317.55,62.58,1245.84,1.4391,2.8,20.43,45.68,293.65,0,0.3392,69.49
2024-11-08 08:00:00,2024-11-08,8,11,Friday,1,965.23,341.77,58.17,1365.18,1.4143,2.2,19.67,40.55,299.58,0,0.3104,70.71
2024-11-08 09:00:00,2024-11-08,9,11,Friday,1,1044.45,339.08,65.91,1449.45,1.3878,0.4,18.13,49.25,245.85,0,0.2354,72.06
2024-11-08 10:00:00,2024-11-08,10,11,Friday,1,897.5,400.71,55.52,1353.74,1.5083,8.39,20.73,42.41,370.77,0,0.4131,66.3
2024-11-08 11:00:00,2024-11-08,11,11,Friday,1,975.33,368.74,47.71,1391.78,1.427,6.83,21.01,42.25,342.35,0,0.351,70.08
2024-11-08 12:00:00,2024-11-08,12,11,Friday,1,1032.49,441.97,59.35,1533.81,1.4855,10.2,20.29,45.19,399.62,0,0.387,67.32
2024-11-08 13:00:00,2024-11-08,13,11,Friday,1,984.37,394.04,68.24,1446.65,1.4696,8.55,20.4,45.57,344.99,0,0.3505,68.05
2024-11-08 14:00:00,2024-11-08,14,11,Friday,1,1003.32,411.73,60.17,1475.22,1.4703,5.63,20.84,45.5,350.86,0,0.3497,68.01
2024-11-08 15:00:00,2024-11-08,15,11,Friday,1,983.71,380.64,53.14,1417.5,1.441,5.38,20.86,48.9,356.97,0,0.3629,69.4
2024-11-08 16:00:00,2024-11-08,16,11,Friday,1,960.7,378.69,51.88,1391.27,1.4482,5.64,19.95,51.38,329.39,0,0.3429,69.05
2024-11-08 17:00:00,2024-11-08,17,11,Friday,1,913.46,359.6,65.99,1339.05,1.4659,5.24,20.25,40.95,331.65,0,0.3631,68.22
2024-11-08 18:00:00,2024-11-08,18,11,Friday,1,986.88,372.7,55.96,1415.54,1.4344,2.65,19.32,43.64,308.96,0,0.3131,69.72
2024-11-08 19:00:00,2024-11-08,19,11,Friday,1,857.45,323.78,67.71,1248.94,1.4566,2.93,19.97,43.86,287.35,0,0.3351,68.65
2024-11-08 20:00:00,2024-11-08,20,11,Friday,1,856.71,290.31,63.27,1210.29,1.4127,-1.08,19.25,44.94,274.53,0,0.3204,70.79
2024-11-08 21:00:00,2024-11-08,21,11,Friday,1,865.75,264.48,56.15,1186.38,1.3704,-3.52,21.67,45.85,157.11,0,0.1815,72.97
2024-11-08 22:00:00,2024-11-08,22,11,Friday,1,933.06,275.48,65.84,1274.38,1.3658,-2.45,17.52,40.13,199.25,0,0.2135,73.22
2024-11-08 23:00:00,2024-11-08,23,11,Friday,1,952.86,291.85,55.38,1300.1,1.3644,-2.41,18.44,48.27,234.85,0,0.2465,73.29
2024-11-09 00:00:00,2024-11-09,0,11,Saturday,0,737.23,229.25,52.76,1019.25,1.3825,-5.39,18.91,46.23,128.83,0,0.1747,72.33
2024-11-09 01:00:00,2024-11-09,1,11,Saturday,0,716.77,200.81,55.67,973.25,1.3578,-5.49,15.43,41.73,147.82,0,0.2062,73.65
2024-11-09 02:00:00,2024-11-09,2,11,Saturday,0,695.4,218.7,63.84,977.95,1.4063,-1.43,20.14,47.31,191.07,0,0.2748,71.11
2024-11-09 03:00:00,2024-11-09,3,11,Saturday,0,744.77,213.85,65.69,1024.31,1.3753,-2.34,16.79,42.82,126.43,0,0.1698,72.71
2024-11-09 04:00:00,2024-11-09,4,11,Saturday,0,784.21,233.5,58.02,1075.73,1.3717,-0.82,16.15,45.21,207.66,0,0.2648,72.9
2024-11-09 05:00:00,2024-11-09,5,11,Saturday,0,723.3,239.06,50.66,1013.02,1.4006,-0.0,18.23,41.23,173.39,0,0.2397,71.4
2024-11-09 06:00:00,2024-11-09,6,11,Saturday,0,659.35,288.94,52.22,1000.5,1.5174,5.05,18.85,48.76,288.94,0,0.4382,65.9
2024-11-09 07:00:00,2024-11-09,7,11,Saturday,0,750.82,298.26,54.66,1103.74,1.4701,5.83,17.98,44.31,269.84,0,0.3594,68.02
2024-11-09 08:00:00,2024-11-09,8,11,Saturday,0,860.28,325.39,53.53,1239.2,1.4405,2.03,18.86,46.48,282.53,0,0.3284,69.42
2024-11-09 09:00:00,2024-11-09,9,11,Saturday,0,783.14,297.88,61.33,1142.34,1.4587,4.48,19.65,47.68,236.92,0,0.3025,68.55
2024-11-09 10:00:00,2024-11-09,10,11,Saturday,0,836.01,369.7,69.69,1275.4,1.5256,8.04,19.09,49.08,314.62,0,0.3763,65.55
2024-11-09 11:00:00,2024-11-09,11,11,Saturday,0,844.25,352.8,63.98,1261.03,1.4937,8.04,20.73,50.04,295.33,0,0.3498,66.95
2024-11-09 12:00:00,2024-11-09,12,11,Saturday,0,828.52,320.76,54.36,1203.64,1.4528,6.93,18.76,49.0,286.09,0,0.3453,68.83
2024-11-09 13:00:00,2024-11-09,13,11,Saturday,0,806.99,313.58,56.53,1177.1,1.4586,4.56,21.92,46.13,269.34,0,0.3338,68.56
2024-11-09 14:00:00,2024-11-09,14,11,Saturday,0,861.2,377.9,57.5,1296.6,1.5056,4.97,22.1,46.06,355.07,0,0.4123,66.42
2024-11-09 15:00:00,2024-11-09,15,11,Saturday,0,818.62,358.41,61.95,1238.97,1.5135,4.51,18.9,41.07,298.02,0,0.3641,66.07
2024-11-09 16:00:00,2024-11-09,16,11,Saturday,0,786.16,325.4,67.86,1179.42,1.5002,5.06,19.12,48.77,277.97,0,0.3536,66.66
2024-11-09 17:00:00,2024-11-09,17,11,Saturday,0,769.23,320.18,57.66,1147.08,1.4912,6.71,20.31,37.22,296.19,0,0.385,67.06
2024-11-09 18:00:00,2024-11-09,18,11,Saturday,0,868.54,315.16,67.69,1251.39,1.4408,0.64,16.37,48.67,271.57,0,0.3127,69.41
2024-11-09 19:00:00,2024-11-09,19,11,Saturday,0,749.22,257.87,70.52,1077.61,1.4383,-1.34,17.25,41.17,193.42,0,0.2582,69.53
2024-11-09 20:00:00,2024-11-09,20,11,Saturday,0,733.36,250.22,58.25,1041.82,1.4206,-0.71,17.54,52.24,220.41,0,0.3005,70.39
2024-11-09 21:00:00,2024-11-09,21,11,Saturday,0,717.51,264.25,58.12,1039.88,1.4493,0.54,16.77,47.28,204.65,0,0.2852,69.0
2024-11-09 22:00:00,2024-11-09,22,11,Saturday,0,714.85,212.65,58.2,985.69,1.3789,-5.21,17.28,46.24,128.94,0,0.1804,72.52
2024-11-09 23:00:00,2024-11-09,23,11,Saturday,0,698.45,238.83,60.31,997.59,1.4283,0.09,17.37,45.21,204.02,0,0.2921,70.01
2024-11-10 00:00:00,2024-11-10,0,11,Sunday,0,717.77,200.64,58.21,976.62,1.3606,-3.33,16.19,51.2,100.4,0,0.1399,73.5
2024-11-10 01:00:00,2024-11-10,1,11,Sunday,0,667.12,200.0,64.42,931.54,1.3964,-4.29,18.41,40.87,149.45,0,0.224,71.61
2024-11-10 02:00:00,2024-11-10,2,11,Sunday,0,708.64,219.85,52.26,980.74,1.384,-5.52,18.26,47.98,157.03,0,0.2216,72.25
2024-11-10 03:00:00,2024-11-10,3,11,Sunday,0,721.39,250.95,57.33,1029.67,1.4273,-0.11,18.87,48.21,209.75,0,0.2908,70.06
2024-11-10 04:00:00,2024-11-10,4,11,Sunday,0,749.01,261.5,61.65,1072.16,1.4314,-0.83,18.28,45.25,207.27,0,0.2767,69.86
2024-11-10 05:00:00,2024-11-10,5,11,Sunday,0,729.52,258.13,64.35,1052.0,1.442,1.06,18.51,44.62,239.24,0,0.3279,69.35
2024-11-10 06:00:00,2024-11-10,6,11,Sunday,0,754.57,244.57,70.98,1070.11,1.4182,0.21,19.62,52.26,209.0,0,0.277,70.51
2024-11-10 07:00:00,2024-11-10,7,11,Sunday,0,771.19,286.47,53.55,1111.22,1.4409,2.67,17.56,40.14,258.71,0,0.3355,69.4
2024-11-10 08:00:00,2024-11-10,8,11,Sunday,0,862.46,309.7,56.74,1228.91,1.4249,3.54,18.18,36.92,296.35,0,0.3436,70.18
2024-11-10 09:00:00,2024-11-10,9,11,Sunday,0,844.83,316.72,48.67,1210.22,1.4325,5.34,20.45,44.52,282.9,0,0.3349,69.81
2024-11-10 10:00:00,2024-11-10,10,11,Sunday,0,831.07,354.99,54.45,1240.52,1.4927,5.0,20.65,44.2,334.68,0,0.4027,66.99
2024-11-10 11:00:00,2024-11-10,11,11,Sunday,0,801.29,302.22,51.16,1154.67,1.441,3.77,18.48,45.18,249.33,0,0.3112,69.4
2024-11-10 12:00:00,2024-11-10,12,11,Sunday,0,852.92,383.42,57.39,1293.73,1.5168,12.47,21.13,42.15,388.68,0,0.4557,65.93
2024-11-10 13:00:00,2024-11-10,13,11,Sunday,0,881.11,373.65,58.86,1313.62,1.4909,4.11,19.35,45.03,326.17,0,0.3702,67.07
2024-11-10 14:00:00,2024-11-10,14,11,Sunday,0,840.98,364.26,62.35,1267.59,1.5073,6.7,20.7,37.79,320.0,0,0.3805,66.34
2024-11-10 15:00:00,2024-11-10,15,11,Sunday,0,888.24,319.46,58.51,1266.2,1.4255,2.0,18.72,56.45,282.95,0,0.3186,70.15
2024-11-10 16:00:00,2024-11-10,16,11,Sunday,0,784.95,287.41,62.35,1134.71,1.4456,0.52,20.29,39.6,212.3,0,0.2705,69.18
2024-11-10 17:00:00,2024-11-10,17,11,Sunday,0,796.09,301.91,60.57,1158.58,1.4553,3.5,19.37,47.59,239.54,0,0.3009,68.71
2024-11-10 18:00:00,2024-11-10,18,11,Sunday,0,856.37,304.74,54.83,1215.95,1.4199,2.36,19.12,44.54,248.4,0,0.2901,70.43
2024-11-10 19:00:00,2024-11-10,19,11,Sunday,0,738.65,293.93,51.57,1084.14,1.4677,3.24,18.61,45.02,248.55,0,0.3365,68.13
2024-11-10 20:00:00,2024-11-10,20,11,Sunday,0,770.13,265.53,62.92,1098.58,1.4265,0.31,18.63,41.93,213.27,0,0.2769,70.1
2024-11-10 21:00:00,2024-11-10,21,11,Sunday,0,730.25,242.49,68.23,1040.98,1.4255,-1.83,18.72,49.01,206.0,0,0.2821,70.15
2024-11-10 22:00:00,2024-11-10,22,11,Sunday,0,704.68,233.31,72.68,1010.66,1.4342,-4.22,17.4,43.3,158.49,0,0.2249,69.73
2024-11-10 23:00:00,2024-11-10,23,11,Sunday,0,724.31,273.16,64.68,1062.14,1.4664,0.18,20.45,43.96,243.78,0,0.3366,68.19
2024-11-11 00:00:00,2024-11-11,0,11,Monday,1,834.74,272.09,67.29,1174.12,1.4066,-1.13,18.3,39.83,220.99,0,0.2647,71.09
2024-11-11 01:00:00,2024-11-11,1,11,Monday,1,846.86,263.62,62.31,1172.79,1.3849,-5.31,18.84,52.17,182.65,0,0.2157,72.21
2024-11-11 02:00:00,2024-11-11,2,11,Monday,1,909.89,277.95,61.51,1249.35,1.3731,-2.24,18.92,43.67,192.12,0,0.2111,72.83
2024-11-11 03:00:00,2024-11-11,3,11,Monday,1,906.9,316.52,60.56,1283.98,1.4158,-1.24,17.0,41.95,212.08,0,0.2339,70.63
2024-11-11 04:00:00,2024-11-11,4,11,Monday,1,891.61,305.58,59.47,1256.66,1.4094,-1.18,20.16,45.06,241.0,0,0.2703,70.95
2024-11-11 05:00:00,2024-11-11,5,11,Monday,1,829.09,315.83,63.04,1207.95,1.457,2.26,21.7,55.41,226.75,0,0.2735,68.63
2024-11-11 06:00:00,2024-11-11,6,11,Monday,1,869.97,327.92,57.4,1255.29,1.4429,3.67,19.98,36.75,312.67,0,0.3594,69.3
2024-11-11 07:00:00,2024-11-11,7,11,Monday,1,843.97,360.45,59.26,1263.68,1.4973,2.92,20.61,52.43,324.63,0,0.3846,66.79
2024-11-11 08:00:00,2024-11-11,8,11,Monday,1,1016.01,369.16,54.11,1439.29,1.4166,3.95,20.66,53.07,306.25,0,0.3014,70.59
2024-11-11 09:00:00,2024-11-11,9,11,Monday,1,963.21,424.9,62.37,1450.48,1.5059,8.54,20.5,44.43,363.01,0,0.3769,66.41
2024-11-11 10:00:00,2024-11-11,10,11,Monday,1,948.15,376.86,55.2,1380.21,1.4557,8.21,20.6,33.33,317.68,0,0.3351,68.7
2024-11-11 11:00:00,2024-11-11,11,11,Monday,1,981.61,409.52,60.17,1451.3,1.4785,6.98,21.42,43.41,351.53,0,0.3581,67.64
2024-11-11 12:00:00,2024-11-11,12,11,Monday,1,961.51,378.06,62.5,1402.07,1.4582,3.75,21.38,43.1,315.83,0,0.3285,68.58
2024-11-11 13:00:00,2024-11-11,13,11,Monday,1,1025.23,420.15,62.93,1508.31,1.4712,7.53,21.83,36.39,337.99,0,0.3297,67.97
2024-11-11 14:00:00,2024-11-11,14,11,Monday,1,958.67,387.52,63.86,1410.05,1.4708,7.74,21.31,35.52,337.67,0,0.3522,67.99
2024-11-11 15:00:00,2024-11-11,15,11,Monday,1,938.74,331.67,58.93,1329.35,1.4161,0.04,19.26,50.72,257.63,0,0.2744,70.62
2024-11-11 16:00:00,2024-11-11,16,11,Monday,1,916.13,366.09,62.43,1344.65,1.4678,5.01,21.48,47.83,337.03,0,0.3679,68.13
2024-11-11 17:00:00,2024-11-11,17,11,Monday,1,979.79,398.49,57.57,1435.85,1.4655,2.47,22.44,39.19,336.53,0,0.3435,68.24
2024-11-11 18:00:00,2024-11-11,18,11,Monday,1,963.86,332.45,50.15,1346.45,1.3969,1.57,19.97,46.0,262.51,0,0.2724,71.59
2024-11-11 19:00:00,2024-11-11,19,11,Monday,1,837.85,273.34,62.65,1173.84,1.401,-1.1,18.84,37.85,202.07,0,0.2412,71.38
2024-11-11 20:00:00,2024-11-11,20,11,Monday,1,916.39,320.14,61.49,1298.03,1.4164,-0.79,18.77,37.89,229.2,0,0.2501,70.6
2024-11-11 21:00:00,2024-11-11,21,11,Monday,1,900.74,320.2,65.07,1286.0,1.4277,1.26,20.02,42.02,283.31,0,0.3145,70.04
2024-11-11 22:00:00,2024-11-11,22,11,Monday,1,879.87,280.25,59.87,1219.99,1.3866,-3.21,18.61,40.85,207.52,0,0.2359,72.12
2024-11-11 23:00:00,2024-11-11,23,11,Monday,1,921.65,336.87,51.98,1310.5,1.4219,-0.89,19.29,43.26,263.63,0,0.286,70.33
2024-11-12 00:00:00,2024-11-12,0,11,Tuesday,1,900.59,221.98,59.54,1182.11,1.3126,-4.6,17.14,44.52,141.7,0,0.1573,76.18
2024-11-12 01:00:00,2024-11-12,1,11,Tuesday,1,856.03,277.23,64.43,1197.7,1.3991,-1.3,18.7,40.95,193.67,0,0.2262,71.47
2024-11-12 02:00:00,2024-11-12,2,11,Tuesday,1,849.54,243.95,62.38,1155.88,1.3606,-2.32,18.0,47.82,194.69,0,0.2292,73.5
2024-11-12 03:00:00,2024-11-12,3,11,Tuesday,1,905.26,286.35,59.27,1250.87,1.3818,-0.82,20.15,49.86,245.13,0,0.2708,72.37
2024-11-12 04:00:00,2024-11-12,4,11,Tuesday,1,892.61,356.7,51.68,1300.99,1.4575,-0.48,19.58,37.44,269.79,0,0.3022,68.61
2024-11-12 05:00:00,2024-11-12,5,11,Tuesday,1,885.81,337.99,54.87,1278.67,1.4435,2.0,20.26,54.07,248.59,0,0.2806,69.28
2024-11-12 06:00:00,2024-11-12,6,11,Tuesday,1,855.32,293.39,62.39,1211.1,1.416,-3.13,17.88,42.96,224.5,0,0.2625,70.62
2024-11-12 07:00:00,2024-11-12,7,11,Tuesday,1,898.96,316.74,51.67,1267.37,1.4098,0.46,18.3,44.87,226.79,0,0.2523,70.93
2024-11-12 08:00:00,2024-11-12,8,11,Tuesday,1,958.05,393.24,58.41,1409.7,1.4714,5.34,19.01,44.18,359.86,0,0.3756,67.96
2024-11-12 09:00:00,2024-11-12,9,11,Tuesday,1,977.66,318.51,60.19,1356.36,1.3874,1.46,20.46,46.9,241.96,0,0.2475,72.08
2024-11-12 10:00:00,2024-11-12,10,11,Tuesday,1,1024.13,421.44,65.75,1511.31,1.4757,5.28,22.4,46.2,381.0,0,0.372,67.76
2024-11-12 11:00:00,2024-11-12,11,11,Tuesday,1,960.89,373.76,63.07,1397.73,1.4546,6.73,17.8,47.3,327.96,0,0.3413,68.75
2024-11-12 12:00:00,2024-11-12,12,11,Tuesday,1,933.53,358.94,64.81,1357.28,1.4539,5.35,20.36,36.09,335.87,0,0.3598,68.78
2024-11-12 13:00:00,2024-11-12,13,11,Tuesday,1,949.14,385.95,61.51,1396.6,1.4714,5.46,20.3,55.04,311.85,0,0.3286,67.96
2024-11-12 14:00:00,2024-11-12,14,11,Tuesday,1,1010.55,415.08,55.77,1481.4,1.4659,6.88,21.61,50.51,333.39,0,0.3299,68.22
2024-11-12 15:00:00,2024-11-12,15,11,Tuesday,1,988.36,408.13,56.93,1453.42,1.4705,7.56,21.27,37.95,366.45,0,0.3708,68.0
2024-11-12 16:00:00,2024-11-12,16,11,Tuesday,1,976.85,335.38,55.34,1367.57,1.4,2.59,19.5,43.01,305.5,0,0.3127,71.43
2024-11-12 17:00:00,2024-11-12,17,11,Tuesday,1,965.45,357.13,62.95,1385.53,1.4351,2.15,19.11,32.87,306.37,0,0.3173,69.68
2024-11-12 18:00:00,2024-11-12,18,11,Tuesday,1,995.28,371.94,56.53,1423.74,1.4305,0.55,19.8,36.57,297.87,0,0.2993,69.91
2024-11-12 19:00:00,2024-11-12,19,11,Tuesday,1,855.24,255.67,58.03,1168.94,1.3668,-4.13,17.47,43.89,191.48,0,0.2239,73.16
2024-11-12 20:00:00,2024-11-12,20,11,Tuesday,1,889.89,336.1,60.11,1286.1,1.4452,-0.21,19.35,47.33,236.54,0,0.2658,69.19
2024-11-12 21:00:00,2024-11-12,21,11,Tuesday,1,858.78,285.87,68.21,1212.85,1.4123,0.34,19.54,49.19,239.26,0,0.2786,70.81
2024-11-12 22:00:00,2024-11-12,22,11,Tuesday,1,853.79,296.66,63.29,1213.73,1.4216,-0.29,20.68,38.22,236.29,0,0.2768,70.34
2024-11-12 23:00:00,2024-11-12,23,11,Tuesday,1,861.59,295.77,56.14,1213.5,1.4084,-4.56,18.15,54.91,203.31,0,0.236,71.0
2024-11-13 00:00:00,2024-11-13,0,11,Wednesday,1,869.46,246.73,60.76,1176.95,1.3537,-5.49,18.62,48.42,138.35,0,0.1591,73.87
2024-11-13 01:00:00,2024-11-13,1,11,Wednesday,1,879.25,306.6,68.26,1254.11,1.4263,-2.78,17.17,38.62,244.13,0,0.2777,70.11
2024-11-13 02:00:00,2024-11-13,2,11,Wednesday,1,887.78,344.92,63.08,1295.78,1.4596,-0.66,18.2,45.93,257.25,0,0.2898,68.51
2024-11-13 03:00:00,2024-11-13,3,11,Wednesday,1,770.07,263.21,52.01,1085.29,1.4093,-1.22,18.44,42.92,185.7,0,0.2411,70.96
2024-11-13 04:00:00,2024-11-13,4,11,Wednesday,1,856.49,289.94,55.42,1201.85,1.4032,0.09,19.61,38.79,272.23,0,0.3178,71.27
2024-11-13 05:00:00,2024-11-13,5,11,Wednesday,1,868.97,312.68,55.04,1236.69,1.4232,3.0,19.79,42.41,270.51,0,0.3113,70.26
2024-11-13 06:00:00,2024-11-13,6,11,Wednesday,1,925.87,354.4,67.2,1347.47,1.4554,0.53,19.61,44.83,266.76,0,0.2881,68.71
2024-11-13 07:00:00,2024-11-13,7,11,Wednesday,1,848.32,345.36,66.28,1259.95,1.4852,2.86,21.25,36.97,309.82,0,0.3652,67.33
2024-11-13 08:00:00,2024-11-13,8,11,Wednesday,1,985.6,436.18,56.87,1478.65,1.5003,7.78,21.14,43.7,386.88,0,0.3925,66.65
2024-11-13 09:00:00,2024-11-13,9,11,Wednesday,1,1025.57,399.5,56.77,1481.84,1.4449,5.15,20.64,47.28,368.6,0,0.3594,69.21
2024-11-13 10:00:00,2024-11-13,10,11,Wednesday,1,941.33,380.66,60.22,1382.21,1.4684,3.81,20.92,50.15,293.19,0,0.3115,68.1
2024-11-13 11:00:00,2024-11-13,11,11,Wednesday,1,992.54,390.42,60.37,1443.33,1.4542,5.5,21.29,47.46,345.22,0,0.3478,68.77
2024-11-13 12:00:00,2024-11-13,12,11,Wednesday,1,956.65,358.23,55.19,1370.07,1.4322,5.13,19.06,42.65,301.57,0,0.3152,69.82
2024-11-13 13:00:00,2024-11-13,13,11,Wednesday,1,965.58,420.86,58.75,1445.2,1.4967,7.55,20.34,44.94,371.68,0,0.3849,66.81
2024-11-13 14:00:00,2024-11-13,14,11,Wednesday,1,956.62,403.88,52.73,1413.24,1.4773,4.55,21.93,46.54,376.68,0,0.3938,67.69
2024-11-13 15:00:00,2024-11-13,15,11,Wednesday,1,958.76,363.85,66.36,1388.98,1.4487,6.09,19.88,46.2,331.09,0,0.3453,69.03
2024-11-13 16:00:00,2024-11-13,16,11,Wednesday,1,1062.38,375.34,51.2,1488.92,1.4015,3.04,21.24,44.67,276.12,0,0.2599,71.35
2024-11-13 17:00:00,2024-11-13,17,11,Wednesday,1,1006.05,345.37,51.14,1402.57,1.3941,-0.94,18.69,44.51,281.45,0,0.2798,71.73
2024-11-13 18:00:00,2024-11-13,18,11,Wednesday,1,1013.77,394.92,62.18,1470.87,1.4509,2.62,20.54,42.37,300.33,0,0.2963,68.92
2024-11-13 19:00:00,2024-11-13,19,11,Wednesday,1,895.48,298.84,53.82,1248.13,1.3938,1.01,20.11,44.98,231.83,0,0.2589,71.75
2024-11-13 20:00:00,2024-11-13,20,11,Wednesday,1,832.53,300.29,57.5,1190.31,1.4298,0.55,20.18,43.35,232.26,0,0.279,69.94
2024-11-13 21:00:00,2024-11-13,21,11,Wednesday,1,892.57,277.61,60.32,1230.5,1.3786,-2.87,18.03,39.11,212.37,0,0.2379,72.54
2024-11-13 22:00:00,2024-11-13,22,11,Wednesday,1,912.91,302.5,63.38,1278.78,1.4008,-3.88,16.96,48.67,223.73,0,0.2451,71.39
2024-11-13 23:00:00,2024-11-13,23,11,Wednesday,1,855.12,267.2,58.89,1181.21,1.3813,-2.02,19.03,46.19,193.67,0,0.2265,72.4
2024-11-14 00:00:00,2024-11-14,0,11,Thursday,1,909.68,334.2,68.9,1312.78,1.4431,0.05,19.92,41.81,263.35,0,0.2895,69.3
2024-11-14 01:00:00,2024-11-14,1,11,Thursday,1,901.85,290.1,60.0,1251.95,1.3882,-2.8,19.15,43.98,251.25,0,0.2786,72.04
2024-11-14 02:00:00,2024-11-14,2,11,Thursday,1,936.28,297.18,65.95,1299.42,1.3879,-1.47,17.78,45.38,230.15,0,0.2458,72.05
2024-11-14 03:00:00,2024-11-14,3,11,Thursday,1,868.18,287.79,61.39,1217.36,1.4022,-2.17,18.66,48.6,183.01,0,0.2108,71.32
2024-11-14 04:00:00,2024-11-14,4,11,Thursday,1,847.79,229.35,70.66,1147.79,1.3539,-3.58,17.7,43.26,140.26,0,0.1654,73.86
